,Data Value,Type,Location,Time Period
9529,16.5,Nitrogen dioxide (NO2),Morris Park and Bronxdale (CD11),Summer 2012
9530,16.5,Nitrogen dioxide (NO2),Queens Village (CD13),Annual Average 2017
9531,16.5,Nitrogen dioxide (NO2),Canarsie - Flatlands,Annual Average 2015
9532,16.5,Nitrogen dioxide (NO2),Southern SI,Winter 2019-20
9533,16.5,Nitrogen dioxide (NO2),Canarsie - Flatlands,Annual Average 2015
9534,16.6,Nitrogen dioxide (NO2),Lower Manhattan,Summer 2020
9535,16.6,Nitrogen dioxide (NO2),Coney Island (CD13),Annual Average 2014
9536,16.6,Nitrogen dioxide (NO2),Woodside and Sunnyside (CD2),Summer 2018
9537,16.6,Nitrogen dioxide (NO2),South Ozone Park and Howard Beach (CD10),Annual Average 2018
9538,16.6,Nitrogen dioxide (NO2),Willowbrook,Winter 2018-19
9539,16.6,Boiler Emissions- Total SO2 Emissions,Fordham - Bronx Pk,2015
9540,16.6,Asthma emergency departments visits due to Ozone,Ridgewood - Forest Hills,2009-2011
9541,16.6,Nitrogen dioxide (NO2),Morrisania and Crotona (CD3),Summer 2017
9542,16.6,Nitrogen dioxide (NO2),Fort Greene and Brooklyn Heights (CD2),Summer 2018
9543,16.6,Nitrogen dioxide (NO2),Crown Heights and Prospect Heights (CD8),Annual Average 2022
9544,16.6,Nitrogen dioxide (NO2),Greenpoint,Summer 2016
9545,16.6,Nitrogen dioxide (NO2),Belmont and East Tremont (CD6),Annual Average 2022
9546,16.6,Nitrogen dioxide (NO2),East New York,Summer 2012
9547,16.6,Nitrogen dioxide (NO2),Bayside - Little Neck,Annual Average 2017
9548,16.6,Nitrogen dioxide (NO2),Parkchester and Soundview (CD9),Annual Average 2021
9549,16.6,Nitrogen dioxide (NO2),Southwest Queens,Summer 2013
9550,16.6,Nitrogen dioxide (NO2),West Queens,Summer 2014
9551,16.6,Nitrogen dioxide (NO2),Downtown - Heights - Slope,Summer 2017
9552,16.6,Respiratory hospitalizations due to PM2.5 (age 20+),Port Richmond,2009-2011
9553,16.6,Nitrogen dioxide (NO2),Jamaica,Summer 2013
9554,16.6,Nitrogen dioxide (NO2),East New York,Summer 2013
9555,16.6,Nitrogen dioxide (NO2),Fresh Meadows,Summer 2012
9556,16.6,Nitrogen dioxide (NO2),South Beach - Tottenville,Winter 2015-16
9557,16.6,Nitrogen dioxide (NO2),East New York,Summer 2013
9558,16.6,Nitrogen dioxide (NO2),East New York,Summer 2012
9559,16.6,Nitrogen dioxide (NO2),Greenwich Village - SoHo,Summer 2022
9560,16.6,Nitrogen dioxide (NO2),Southwest Queens,Summer 2013
9561,16.6,Nitrogen dioxide (NO2),Tottenville and Great Kills (CD3),Winter 2015-16
9562,16.6,Nitrogen dioxide (NO2),Bedford Stuyvesant (CD3),Summer 2015
9563,16.6,Nitrogen dioxide (NO2),Jamaica,Summer 2013
9564,16.6,Nitrogen dioxide (NO2),Greenpoint,Summer 2016
9565,16.6,Nitrogen dioxide (NO2),Belmont and East Tremont (CD6),Summer 2017
9566,16.6,Nitrogen dioxide (NO2),Washington Heights and Inwood (CD12),Summer 2014
9567,16.6,Nitrogen dioxide (NO2),Flatlands and Canarsie (CD18),Annual Average 2015
9568,16.6,Nitrogen dioxide (NO2),Bushwick (CD4),Annual Average 2022
9569,16.6,Nitrogen dioxide (NO2),Crown Heights and Prospect Heights (CD8),Summer 2015
9570,16.6,Nitrogen dioxide (NO2),West Queens,Summer 2014
9571,16.6,Nitrogen dioxide (NO2),Downtown - Heights - Slope,Summer 2017
9572,16.6,Nitrogen dioxide (NO2),Bedford Stuyvesant (CD3),Annual Average 2022
9573,16.6,Nitrogen dioxide (NO2),Jackson Heights (CD3),Summer 2014
9574,16.6,Respiratory hospitalizations due to PM2.5 (age 20+),Bensonhurst - Bay Ridge,2005-2007
9575,16.7,Nitrogen dioxide (NO2),Borough Park,Annual Average 2021
9576,16.7,Nitrogen dioxide (NO2),East Harlem (CD11),Summer 2019
9577,16.7,Nitrogen dioxide (NO2),East Harlem,Summer 2019
9578,16.7,Nitrogen dioxide (NO2),Upper East Side,Summer 2021
9579,16.7,Nitrogen dioxide (NO2),Canarsie - Flatlands,Annual Average 2013
9580,16.7,Nitrogen dioxide (NO2),Ridgewood and Maspeth (CD5),Summer 2013
9581,16.7,Nitrogen dioxide (NO2),Washington Heights,Summer 2017
9582,16.7,Nitrogen dioxide (NO2),Washington Heights,Summer 2017
9583,16.7,Nitrogen dioxide (NO2),Borough Park,Summer 2012
9584,16.7,Nitrogen dioxide (NO2),Flatlands and Canarsie (CD18),Annual Average 2013
9585,16.7,Nitrogen dioxide (NO2),Tottenville and Great Kills (CD3),Winter 2009-10
9586,16.7,Nitrogen dioxide (NO2),Brooklyn,Annual Average 2021
9587,16.7,Nitrogen dioxide (NO2),Financial District (CD1),Summer 2020
9588,16.7,Nitrogen dioxide (NO2),East Harlem,Annual Average 2022
9589,16.7,Nitrogen dioxide (NO2),Lower Manhattan,Summer 2022
9590,16.7,Nitrogen dioxide (NO2),Borough Park,Annual Average 2019
9591,16.7,Nitrogen dioxide (NO2),Throgs Neck and Co-op City (CD10),Summer 2010
9592,16.7,Nitrogen dioxide (NO2),East Flatbush (CD17),Summer 2013
9593,16.7,Annual vehicle miles traveled (cars),Port Richmond,2005
9594,16.7,Nitrogen dioxide (NO2),East Harlem,Summer 2019
9595,16.7,Nitrogen dioxide (NO2),East Harlem,Annual Average 2022
9596,16.7,Nitrogen dioxide (NO2),Long Island City - Astoria,Summer 2015
9597,16.7,Nitrogen dioxide (NO2),Tottenville and Great Kills (CD3),Winter 2012-13
9598,16.7,Nitrogen dioxide (NO2),Borough Park,Annual Average 2021
9599,16.7,Nitrogen dioxide (NO2),Williamsburg - Bushwick,Summer 2019
9600,16.7,Asthma emergency department visits due to PM2.5,Fresh Meadows,2012-2014
9601,16.7,Nitrogen dioxide (NO2),Brownsville (CD16),Annual Average 2021
9602,16.7,Nitrogen dioxide (NO2),Canarsie - Flatlands,Annual Average 2013
9603,16.7,Fine particles (PM 2.5),Chelsea - Clinton,Winter 2008-09
9604,16.7,Nitrogen dioxide (NO2),Williamsbridge and Baychester (CD12),Summer 2011
9605,16.7,Nitrogen dioxide (NO2),Borough Park,Annual Average 2019
9606,16.7,Nitrogen dioxide (NO2),Jamaica and Hollis (CD12),Summer 2013
9607,16.7,Nitrogen dioxide (NO2),Woodside and Sunnyside (CD2),Summer 2014
9608,16.7,Nitrogen dioxide (NO2),East Harlem (CD11),Annual Average 2022
9609,16.7,Nitrogen dioxide (NO2),Borough Park,Summer 2012
9610,16.7,Nitrogen dioxide (NO2),Elmhurst and Corona (CD4),Summer 2017
9611,16.7,Nitrogen dioxide (NO2),Crotona -Tremont,Summer 2016
9612,16.7,Nitrogen dioxide (NO2),Williamsburg - Bushwick,Summer 2019
9613,16.7,Nitrogen dioxide (NO2),Long Island City - Astoria,Summer 2015
9614,16.8,Nitrogen dioxide (NO2),Morris Park and Bronxdale (CD11),Annual Average 2020
9615,16.8,Nitrogen dioxide (NO2),Sunset Park,Summer 2013
9616,16.8,Nitrogen dioxide (NO2),Morningside Heights and Hamilton Heights (CD9),Summer 2018
9617,16.8,Nitrogen dioxide (NO2),Central Harlem - Morningside Heights,Summer 2019
9618,16.8,Nitrogen dioxide (NO2),Southeast Queens,Annual Average 2013
9619,16.8,Nitrogen dioxide (NO2),South Ozone Park and Howard Beach (CD10),Summer 2011
9620,16.8,Cardiovascular hospitalizations due to PM2.5 (age 40+),Willowbrook,2015-2017
9621,16.8,Nitrogen dioxide (NO2),Bayside and Little Neck (CD11),Annual Average 2016
9622,16.8,Nitrogen dioxide (NO2),Northeast Bronx,Annual Average 2020
9623,16.8,Nitrogen dioxide (NO2),Port Richmond,Annual Average 2018
9624,16.8,Nitrogen dioxide (NO2),Bayside and Little Neck (CD11),Annual Average 2013
9625,16.8,Nitrogen dioxide (NO2),Sheepshead Bay (CD15),Annual Average 2013
9626,16.8,Nitrogen dioxide (NO2),South Beach - Tottenville,Winter 2012-13
9627,16.8,Nitrogen dioxide (NO2),Upper East Side (CD8),Summer 2021
9628,16.8,Nitrogen dioxide (NO2),Morningside Heights and Hamilton Heights (CD9),Annual Average 2022
9629,16.8,Nitrogen dioxide (NO2),Central Harlem (CD10),Summer 2019
9630,16.8,Nitrogen dioxide (NO2),Willowbrook,Winter 2021-22
9631,16.8,Nitrogen dioxide (NO2),Staten Island,Annual Average 2009
9632,16.8,Nitrogen dioxide (NO2),Bayside - Little Neck,Summer 2009
9633,16.8,Nitrogen dioxide (NO2),Northeast Bronx,Annual Average 2020
9634,16.8,Nitrogen dioxide (NO2),Sunset Park,Summer 2013
9635,16.8,Nitrogen dioxide (NO2),South Bronx,Summer 2017
9636,16.8,Asthma emergency department visits due to PM2.5,Bensonhurst - Bay Ridge,2015-2017
9637,16.8,Nitrogen dioxide (NO2),Southeast Queens,Annual Average 2013
9638,16.8,Nitrogen dioxide (NO2),Central Harlem - Morningside Heights,Summer 2019
9639,16.8,Nitrogen dioxide (NO2),Central Harlem (CD10),Annual Average 2022
9640,16.8,Nitrogen dioxide (NO2),Sunset Park,Annual Average 2020
9641,16.8,Nitrogen dioxide (NO2),Bayside Little Neck-Fresh Meadows,Summer 2010
9642,16.8,Nitrogen dioxide (NO2),Brownsville (CD16),Annual Average 2020
9643,16.8,Nitrogen dioxide (NO2),Sunset Park,Annual Average 2020
9644,16.9,Annual vehicle miles traveled,Rockaway and Broad Channel (CD14),2010
9645,16.9,Nitrogen dioxide (NO2),Pelham - Throgs Neck,Annual Average 2018
9646,16.9,Nitrogen dioxide (NO2),Long Island City - Astoria,Summer 2014
9647,16.9,Nitrogen dioxide (NO2),Sunset Park (CD7),Annual Average 2020
9648,16.9,Nitrogen dioxide (NO2),Ridgewood - Forest Hills,Summer 2013
9649,16.9,Nitrogen dioxide (NO2),Washington Heights and Inwood (CD12),Summer 2015
9650,16.9,Respiratory hospitalizations due to PM2.5 (age 20+),Rockaways,2015-2017
9651,16.9,Nitrogen dioxide (NO2),Park Slope and Carroll Gardens (CD6),Summer 2015
9652,16.9,Annual vehicle miles traveled,Port Richmond,2010
9653,16.9,Boiler Emissions- Total SO2 Emissions,Crotona -Tremont,2013
9654,16.9,Nitrogen dioxide (NO2),Central Harlem - Morningside Heights,Summer 2018
9655,16.9,Nitrogen dioxide (NO2),Central Harlem (CD10),Summer 2018
9656,16.9,Nitrogen dioxide (NO2),Financial District (CD1),Summer 2022
9657,16.9,Nitrogen dioxide (NO2),Parkchester and Soundview (CD9),Annual Average 2020
9658,16.9,Nitrogen dioxide (NO2),Pelham - Throgs Neck,Annual Average 2018
9659,16.9,Cardiovascular hospitalizations due to PM2.5 (age 40+),East New York,2012-2014
9660,16.9,Nitrogen dioxide (NO2),St. George and Stapleton (CD1),Annual Average 2016
9661,16.9,Nitrogen dioxide (NO2),West Queens,Annual Average 2022
9662,16.9,Nitrogen dioxide (NO2),Long Island City - Astoria,Summer 2014
9663,16.9,Nitrogen dioxide (NO2),Bensonhurst - Bay Ridge,Summer 2010
9664,16.9,Nitrogen dioxide (NO2),Washington Heights and Inwood (CD12),Annual Average 2019
9665,16.9,Nitrogen dioxide (NO2),St. George and Stapleton (CD1),Annual Average 2015
9666,16.9,Nitrogen dioxide (NO2),Ridgewood - Forest Hills,Summer 2013
9667,16.9,Nitrogen dioxide (NO2),Washington Heights and Inwood (CD12),Annual Average 2022
9668,16.9,Nitrogen dioxide (NO2),Bayside and Little Neck (CD11),Annual Average 2017
9669,16.9,Nitrogen dioxide (NO2),Borough Park (CD12),Annual Average 2021
9670,16.9,Nitrogen dioxide (NO2),Bensonhurst - Bay Ridge,Annual Average 2018
9671,16.9,Nitrogen dioxide (NO2),East Flatbush - Flatbush,Summer 2012
9672,16.9,Nitrogen dioxide (NO2),Jackson Heights (CD3),Annual Average 2021
9673,16.9,Nitrogen dioxide (NO2),Queens Village (CD13),Annual Average 2013
9674,16.9,Nitrogen dioxide (NO2),Port Richmond,Summer 2011
9675,16.9,Nitrogen dioxide (NO2),Kingsbridge Heights and Bedford (CD7),Annual Average 2021
9676,16.9,Cardiovascular hospitalizations due to PM2.5 (age 40+),Stapleton - St. George,2009-2011
9677,16.9,Nitrogen dioxide (NO2),Central Harlem - Morningside Heights,Annual Average 2022
9678,16.9,Nitrogen dioxide (NO2),Morrisania and Crotona (CD3),Annual Average 2022
9679,16.9,Nitrogen dioxide (NO2),Bensonhurst - Bay Ridge,Annual Average 2018
9680,16.9,Asthma emergency departments visits due to Ozone,Bensonhurst - Bay Ridge,2005-2007
9681,16.9,Nitrogen dioxide (NO2),Washington Heights,Annual Average 2022
9682,16.9,Nitrogen dioxide (NO2),Central Harlem - Morningside Heights,Annual Average 2022
9683,16.9,Nitrogen dioxide (NO2),West Queens,Annual Average 2022
9684,16.9,Nitrogen dioxide (NO2),South Beach - Tottenville,Winter 2009-10
9685,16.9,Nitrogen dioxide (NO2),East Flatbush - Flatbush,Summer 2012
9686,16.9,Nitrogen dioxide (NO2),South Crown Heights and Lefferts Gardens (CD9),Annual Average 2020
9687,16.9,Nitrogen dioxide (NO2),Williamsbridge and Baychester (CD12),Annual Average 2016
9688,16.9,Nitrogen dioxide (NO2),Washington Heights and Inwood (CD12),Annual Average 2021
9689,16.9,Nitrogen dioxide (NO2),South Beach and Willowbrook (CD2),Winter 2021-22
9690,16.9,Nitrogen dioxide (NO2),Bensonhurst - Bay Ridge,Summer 2010
9691,16.9,Nitrogen dioxide (NO2),Central Harlem - Morningside Heights,Summer 2018
9692,16.9,Nitrogen dioxide (NO2),Park Slope and Carroll Gardens (CD6),Summer 2016
9693,16.9,Respiratory hospitalizations due to PM2.5 (age 20+),Long Island City - Astoria,2005-2007
9694,16.9,Nitrogen dioxide (NO2),Washington Heights,Annual Average 2022
9695,17.0,Nitrogen dioxide (NO2),Borough Park (CD12),Summer 2012
9696,17.0,Nitrogen dioxide (NO2),Queens,Summer 2011
9697,17.0,Nitrogen dioxide (NO2),Fordham - Bronx Pk,Annual Average 2020
9698,17.0,Asthma emergency departments visits due to Ozone,Fresh Meadows,2017-2019
9699,17.0,Nitrogen dioxide (NO2),Fordham - Bronx Pk,Annual Average 2020
9700,17.0,Asthma hospitalizations due to Ozone,Queens,2009-2011
9701,17.0,Annual vehicle miles traveled,Port Richmond,2019
9702,17.0,Nitrogen dioxide (NO2),Williamsburg - Bushwick,Summer 2014
9703,17.0,Nitrogen dioxide (NO2),Northern SI,Annual Average 2012
9704,17.0,Nitrogen dioxide (NO2),South Crown Heights and Lefferts Gardens (CD9),Annual Average 2021
9705,17.0,Nitrogen dioxide (NO2),Southern SI,Winter 2011-12
9706,17.0,Nitrogen dioxide (NO2),Canarsie - Flatlands,Annual Average 2014
9707,17.0,Nitrogen dioxide (NO2),Jackson Heights (CD3),Annual Average 2020
9708,17.0,Cardiovascular hospitalizations due to PM2.5 (age 40+),New York City,2015-2017
9709,17.0,Nitrogen dioxide (NO2),Bensonhurst - Bay Ridge,Summer 2011
9710,17.0,Nitrogen dioxide (NO2),Greenpoint,Summer 2015
9711,17.0,Nitrogen dioxide (NO2),Bensonhurst - Bay Ridge,Summer 2011
9712,17.0,Nitrogen dioxide (NO2),Greenpoint and Williamsburg (CD1),Summer 2015
9713,17.0,Nitrogen dioxide (NO2),Bronx,Summer 2012
9714,17.0,Nitrogen dioxide (NO2),East Flatbush (CD17),Summer 2012
9715,17.0,Nitrogen dioxide (NO2),Greenpoint,Summer 2015
9716,17.0,Nitrogen dioxide (NO2),Ridgewood and Maspeth (CD5),Summer 2012
9717,17.0,Boiler Emissions- Total NOx Emissions,Flushing - Clearview,2015
9718,17.0,Nitrogen dioxide (NO2),New York City,Annual Average 2018
9719,17.0,Nitrogen dioxide (NO2),Williamsburg - Bushwick,Summer 2014
9720,17.0,Nitrogen dioxide (NO2),Woodside and Sunnyside (CD2),Summer 2021
9721,17.0,Nitrogen dioxide (NO2),Canarsie - Flatlands,Annual Average 2014
9722,17.0,Nitrogen dioxide (NO2),Port Richmond,Annual Average 2017
9723,17.0,Nitrogen dioxide (NO2),Brownsville (CD16),Annual Average 2019
9724,17.0,Nitrogen dioxide (NO2),Mott Haven and Melrose (CD1),Summer 2017
9725,17.0,Fine particles (PM 2.5),Midtown (CD5),Winter 2010-11
9726,17.0,Nitrogen dioxide (NO2),Sunset Park (CD7),Summer 2013
9727,17.0,Cardiovascular hospitalizations due to PM2.5 (age 40+),Staten Island,2015-2017
9728,17.0,Nitrogen dioxide (NO2),Borough Park (CD12),Annual Average 2019
9729,17.0,Nitrogen dioxide (NO2),South Ozone Park and Howard Beach (CD10),Summer 2010
9730,17.1,Asthma hospitalizations due to Ozone,Queens,2005-2007
9731,17.1,Nitrogen dioxide (NO2),High Bridge - Morrisania,Summer 2016
9732,17.1,Nitrogen dioxide (NO2),Long Island City and Astoria (CD1),Summer 2013
9733,17.1,Cardiovascular hospitalizations due to PM2.5 (age 40+),Sunset Park,2009-2011
9734,17.1,Nitrogen dioxide (NO2),St. George and Stapleton (CD1),Annual Average 2014
9735,17.1,Nitrogen dioxide (NO2),Fordham - Bronx Pk,Summer 2012
9736,17.1,Nitrogen dioxide (NO2),Kingsbridge - Riverdale,Annual Average 2014
9737,17.1,Nitrogen dioxide (NO2),Ridgewood and Maspeth (CD5),Annual Average 2019
9738,17.1,Nitrogen dioxide (NO2),Belmont and East Tremont (CD6),Annual Average 2019
9739,17.1,Nitrogen dioxide (NO2),Bedford Stuyvesant - Crown Heights,Annual Average 2021
9740,17.1,Nitrogen dioxide (NO2),Bedford Stuyvesant - Crown Heights,Annual Average 2020
9741,17.1,Respiratory hospitalizations due to PM2.5 (age 20+),Fordham - Bronx Pk,2012-2014
9742,17.1,Nitrogen dioxide (NO2),Elmhurst and Corona (CD4),Summer 2015
9743,17.1,Cardiovascular hospitalizations due to PM2.5 (age 40+),Washington Heights,2015-2017
9744,17.1,Nitrogen dioxide (NO2),Coney Island - Sheepshead Bay,Annual Average 2015
9745,17.1,Nitrogen dioxide (NO2),Crown Heights and Prospect Heights (CD8),Summer 2014
9746,17.1,Nitrogen dioxide (NO2),Kingsbridge Heights and Bedford (CD7),Summer 2014
9747,17.1,Nitrogen dioxide (NO2),Bayside Little Neck-Fresh Meadows,Annual Average 2016
9748,17.1,Nitrogen dioxide (NO2),Coney Island - Sheepshead Bay,Annual Average 2015
9749,17.1,Nitrogen dioxide (NO2),Flatlands and Canarsie (CD18),Annual Average 2014
9750,17.1,Nitrogen dioxide (NO2),Bronx,Annual Average 2020
9751,17.1,Nitrogen dioxide (NO2),Bensonhurst (CD11),Annual Average 2018
9752,17.1,Cardiovascular hospitalizations due to PM2.5 (age 40+),Gramercy Park - Murray Hill,2005-2007
9753,17.1,Nitrogen dioxide (NO2),Parkchester and Soundview (CD9),Summer 2012
9754,17.1,Asthma hospitalizations due to Ozone,Downtown - Heights - Slope,2012-2014
9755,17.1,Nitrogen dioxide (NO2),Fordham and University Heights (CD5),Annual Average 2022
9756,17.1,Nitrogen dioxide (NO2),Washington Heights,Annual Average 2021
9757,17.1,Nitrogen dioxide (NO2),Washington Heights,Summer 2014
9758,17.1,Nitrogen dioxide (NO2),Riverdale and Fieldston (CD8),Annual Average 2014
9759,17.1,Nitrogen dioxide (NO2),Port Richmond,Summer 2010
9760,17.1,Nitrogen dioxide (NO2),Sunset Park,Summer 2012
9761,17.1,Nitrogen dioxide (NO2),Sunset Park,Summer 2012
9762,17.1,Nitrogen dioxide (NO2),Washington Heights,Summer 2014
9763,17.1,Nitrogen dioxide (NO2),Washington Heights,Annual Average 2021
9764,17.1,Nitrogen dioxide (NO2),Fordham - Bronx Pk,Summer 2012
9765,17.1,Nitrogen dioxide (NO2),Bedford Stuyvesant - Crown Heights,Annual Average 2021
9766,17.1,Nitrogen dioxide (NO2),Morris Park and Bronxdale (CD11),Annual Average 2018
9767,17.1,Nitrogen dioxide (NO2),Crotona -Tremont,Summer 2017
9768,17.1,Nitrogen dioxide (NO2),Bedford Stuyvesant (CD3),Summer 2014
9769,17.1,Nitrogen dioxide (NO2),Park Slope and Carroll Gardens (CD6),Summer 2014
9770,17.1,Nitrogen dioxide (NO2),Kingsbridge - Riverdale,Annual Average 2014
9771,17.1,Nitrogen dioxide (NO2),New York City,Summer 2011
9772,17.1,Nitrogen dioxide (NO2),Bedford Stuyvesant - Crown Heights,Annual Average 2020
9773,17.2,Nitrogen dioxide (NO2),South Ozone Park and Howard Beach (CD10),Annual Average 2016
9774,17.2,Nitrogen dioxide (NO2),Bayside and Little Neck (CD11),Summer 2009
9775,17.2,Respiratory hospitalizations due to PM2.5 (age 20+),Sunset Park,2005-2007
9776,17.2,Nitrogen dioxide (NO2),Coney Island - Sheepshead Bay,Annual Average 2012
9777,17.2,Asthma emergency department visits due to PM2.5,Fresh Meadows,2009-2011
9778,17.2,Nitrogen dioxide (NO2),Pelham - Throgs Neck,Summer 2011
9779,17.2,Nitrogen dioxide (NO2),Southeast Queens,Annual Average 2015
9780,17.2,Nitrogen dioxide (NO2),Canarsie - Flatlands,Annual Average 2012
9781,17.2,Nitrogen dioxide (NO2),Northeast Bronx,Summer 2011
9782,17.2,Nitrogen dioxide (NO2),Ridgewood - Forest Hills,Summer 2012
9783,17.2,Nitrogen dioxide (NO2),Throgs Neck and Co-op City (CD10),Annual Average 2016
9784,17.2,Nitrogen dioxide (NO2),South Beach - Tottenville,Winter 2017-18
9785,17.2,Nitrogen dioxide (NO2),High Bridge - Morrisania,Annual Average 2022
9786,17.2,Nitrogen dioxide (NO2),Crotona -Tremont,Annual Average 2022
9787,17.2,Nitrogen dioxide (NO2),Morrisania and Crotona (CD3),Summer 2015
9788,17.2,Nitrogen dioxide (NO2),Coney Island - Sheepshead Bay,Annual Average 2012
9789,17.2,Nitrogen dioxide (NO2),Ridgewood - Forest Hills,Summer 2012
9790,17.2,Nitrogen dioxide (NO2),East New York and Starrett City (CD5),Annual Average 2018
9791,17.2,Nitrogen dioxide (NO2),Southeast Queens,Annual Average 2015
9792,17.2,Nitrogen dioxide (NO2),Sunset Park (CD7),Summer 2012
9793,17.2,Nitrogen dioxide (NO2),Greenpoint,Summer 2021
9794,17.2,Nitrogen dioxide (NO2),Bayside Little Neck-Fresh Meadows,Annual Average 2017
9795,17.2,Nitrogen dioxide (NO2),Hillcrest and Fresh Meadows (CD8),Summer 2011
9796,17.2,Nitrogen dioxide (NO2),Hillcrest and Fresh Meadows (CD8),Annual Average 2018
9797,17.2,Nitrogen dioxide (NO2),Canarsie - Flatlands,Annual Average 2012
9798,17.2,Nitrogen dioxide (NO2),Throgs Neck and Co-op City (CD10),Summer 2009
9799,17.2,Nitrogen dioxide (NO2),Southwest Queens,Annual Average 2018
9800,17.2,Nitrogen dioxide (NO2),Queens,Annual Average 2018
9801,17.2,Nitrogen dioxide (NO2),Bensonhurst (CD11),Summer 2010
9802,17.2,Nitrogen dioxide (NO2),Willowbrook,Annual Average 2011
9803,17.2,Nitrogen dioxide (NO2),Southwest Queens,Annual Average 2018
9804,17.2,Nitrogen dioxide (NO2),Greenpoint,Summer 2021
9805,17.2,Respiratory hospitalizations due to PM2.5 (age 20+),Borough Park,2005-2007
9806,17.2,Nitrogen dioxide (NO2),Pelham - Throgs Neck,Summer 2011
9807,17.2,Nitrogen dioxide (NO2),Hunts Point and Longwood (CD2),Summer 2013
